ImageId,Label
15363,9
15364,1
15365,1
15366,9
15367,1
15368,1
15369,1
15370,1
15371,1
15372,0
15373,1
15374,1
15375,1
15376,1
15377,9
15378,9
15379,1
15380,9
15381,1
15382,1
15383,1
15384,1
15385,1
15386,1
15387,1
15388,1
15389,1
15390,1
15391,1
15392,9
15393,1
15394,1
15395,1
15396,1
15397,1
15398,1
15399,1
15400,1
15401,1
15402,1
15403,1
15404,1
15405,1
15406,1
15407,1
15408,1
15409,1
15410,1
15411,1
15412,1
15413,9
15414,9
15415,1
15416,9
15417,1
15418,9
15419,9
15420,1
15421,1
15422,9
15423,9
15424,9
15425,1
15426,1
15427,1
15428,1
15429,1
15430,1
15431,1
15432,1
15433,1
15434,9
15435,9
15436,9
15437,1
15438,1
15439,1
15440,9
15441,1
15442,1
15443,1
15444,1
15445,9
15446,1
15447,1
15448,1
15449,1
15450,1
15451,1
15452,1
15453,1
15454,1
15455,1
15456,9
15457,1
15458,1
15459,1
15460,1
15461,1
15462,1
15463,1
15464,1
15465,1
15466,1
15467,1
15468,9
15469,1
15470,1
15471,1
15472,1
15473,1
15474,9
15475,1
15476,1
15477,1
15478,1
15479,1
15480,1
15481,1
15482,1
15483,1
15484,1
15485,1
15486,1
15487,1
15488,1
15489,1
15490,1
15491,9
15492,1
15493,1
15494,1
15495,1
15496,1
15497,1
15498,1
15499,1
15500,1
15501,1
15502,1
15503,1
15504,1
15505,1
15506,1
15507,1
15508,1
15509,1
15510,1
15511,1
15512,1
15513,1
15514,1
15515,9
15516,9
15517,1
15518,1
15519,9
15520,1
15521,9
15522,1
15523,1
15524,9
15525,1
15526,1
15527,1
15528,9
15529,1
15530,9
15531,1
15532,9
15533,1
15534,1
15535,1
15536,1
15537,1
15538,9
15539,1
15540,1
15541,9
15542,1
15543,9
15544,1
15545,1
15546,9
15547,1
15548,1
15549,1
15550,1
15551,1
15552,1
15553,1
15554,1
15555,1
15556,1
15557,1
15558,1
15559,1
15560,1
15561,1
15562,1
15563,9
15564,1
15565,1
15566,1
15567,9
15568,1
15569,1
15570,1
15571,1
15572,1
15573,1
15574,1
15575,1
15576,1
15577,1
15578,1
15579,1
15580,1
15581,1
15582,1
15583,1
15584,1
15585,1
15586,1
15587,9
15588,1
15589,1
15590,9
15591,1
15592,1
15593,9
15594,1
15595,1
15596,1
15597,1
15598,1
15599,1
15600,1
15601,1
15602,1
15603,1
15604,1
15605,1
15606,1
15607,1
15608,1
15609,9
15610,1
15611,9
15612,9
15613,1
15614,1
15615,1
15616,1
15617,1
15618,1
15619,1
15620,9
15621,1
15622,1
15623,1
15624,1
15625,1
15626,1
15627,1
15628,1
15629,1
15630,1
15631,1
15632,9
15633,1
15634,1
15635,1
15636,1
15637,9
15638,9
15639,1
15640,1
15641,1
15642,1
15643,1
15644,1
15645,1
15646,1
15647,1
15648,1
15649,1
15650,1
15651,1
15652,1
15653,1
15654,1
15655,9
15656,1
15657,1
15658,1
15659,1
15660,1
15661,1
15662,1
15663,1
15664,1
15665,9
15666,1
15667,1
15668,1
15669,1
15670,1
15671,1
15672,1
15673,1
15674,1
15675,1
15676,1
15677,1
15678,1
15679,0
15680,1
15681,1
15682,1
15683,1
15684,1
15685,1
15686,1
15687,1
15688,1
15689,1
15690,1
15691,9
15692,1
15693,1
15694,1
15695,1
15696,1
15697,1
15698,9
15699,1
15700,1
15701,9
15702,1
15703,1
15704,1
15705,1
15706,1
15707,1
15708,1
15709,1
15710,1
15711,1
15712,1
15713,1
15714,1
15715,1
15716,1
15717,9
15718,1
15719,9
15720,1
15721,1
15722,9
15723,9
15724,1
15725,1
15726,9
15727,1
15728,1
15729,9
15730,1
15731,1
15732,1
15733,1
15734,1
15735,9
15736,1
15737,1
15738,9
15739,9
15740,1
15741,1
15742,1
15743,1
15744,1
15745,1
15746,1
15747,1
15748,1
15749,1
15750,1
15751,1
15752,1
15753,1
15754,9
15755,1
15756,1
15757,9
15758,1
15759,1
15760,1
15761,1
15762,1
15763,1
15764,1
15765,9
15766,1
15767,9
15768,1
15769,1
15770,9
15771,1
15772,1
15773,1
15774,1
15775,1
15776,1
15777,1
15778,1
15779,1
15780,1
15781,1
15782,1
15783,1
15784,1
15785,1
15786,9
15787,1
15788,1
15789,1
15790,1
15791,1
15792,1
15793,1
15794,1
15795,1
15796,9
15797,1
15798,1
15799,1
15800,9
15801,1
15802,1
15803,1
15804,9
15805,1
15806,1
15807,9
15808,1
15809,1
15810,1
15811,1
15812,1
15813,1
15814,1
15815,1
15816,1
15817,1
15818,1
15819,1
15820,9
15821,1
15822,1
15823,1
15824,1
15825,1
15826,9
15827,1
15828,1
15829,1
15830,1
15831,1
15832,1
15833,1
15834,1
15835,1
15836,1
15837,1
15838,1
15839,9
15840,1
15841,9
15842,9
15843,1
15844,1
15845,1
15846,1
15847,1
15848,1
15849,1
15850,1
15851,9
15852,1
15853,9
15854,1
15855,1
15856,1
15857,9
15858,1
15859,1
15860,1
15861,1
15862,9
15863,1
15864,1
15865,1
15866,1
15867,1
15868,1
15869,1
15870,1
15871,9
15872,1
15873,9
15874,1
15875,1
15876,1
15877,1
15878,1
15879,1
15880,1
15881,1
15882,1
15883,1
15884,1
15885,1
15886,1
15887,9
15888,1
15889,1
15890,1
15891,9
15892,9
15893,9
15894,9
15895,1
15896,1
15897,1
15898,9
15899,1
15900,9
15901,1
15902,1
15903,1
15904,1
15905,1
15906,9
15907,1
15908,1
15909,1
15910,1
15911,1
15912,1
15913,9
15914,1
15915,1
15916,9
15917,1
15918,1
15919,1
15920,1
15921,1
15922,1
15923,1
15924,1
15925,9
15926,1
15927,9
15928,1
15929,1
15930,1
15931,9
15932,1
15933,1
15934,1
15935,9
15936,1
15937,1
15938,1
15939,1
15940,1
15941,1
15942,1
15943,1
15944,9
15945,1
15946,1
15947,1
15948,1
15949,1
15950,1
15951,9
15952,1
15953,1
15954,1
15955,1
15956,1
15957,1
15958,1
15959,1
15960,1
15961,1
15962,1
15963,1
15964,1
15965,1
15966,1
15967,1
15968,1
15969,1
15970,1
15971,1
15972,9
15973,1
15974,1
15975,9
15976,1
15977,9
15978,1
15979,1
15980,1
15981,1
15982,1
15983,1
15984,1
15985,9
15986,1
15987,1
15988,1
15989,1
15990,1
15991,1
15992,1
15993,1
15994,1
15995,1
15996,1
15997,1
15998,1
15999,9
16000,1
16001,1
16002,1
16003,1
16004,1
16005,1
16006,9
16007,1
16008,1
16009,1
16010,1
16011,1
16012,1
16013,9
16014,1
16015,1
16016,1
16017,1
16018,1
16019,1
16020,1
16021,1
16022,1
16023,1
16024,1
16025,1
16026,1
16027,1
16028,1
16029,1
16030,1
16031,1
16032,1
16033,1
16034,1
16035,1
16036,1
16037,1
16038,9
16039,9
16040,1
16041,1
16042,1
16043,1
16044,9
16045,1
16046,9
16047,1
16048,1
16049,9
16050,1
16051,1
16052,1
16053,1
16054,9
16055,1
16056,1
16057,9
16058,1
16059,1
16060,1
16061,1
16062,1
16063,1
16064,1
16065,1
16066,1
16067,1
16068,1
16069,1
16070,1
16071,1
16072,1
16073,1
16074,9
16075,1
16076,1
16077,1
16078,9
16079,1
16080,1
16081,1
16082,9
16083,9
16084,1
16085,1
16086,1
16087,0
16088,1
16089,1
16090,1
16091,1
16092,1
16093,1
16094,1
16095,1
16096,1
16097,9
16098,1
16099,1
16100,9
16101,1
16102,1
16103,1
16104,1
16105,1
16106,1
16107,1
16108,1
16109,1
16110,1
16111,1
16112,1
16113,1
16114,1
16115,1
16116,1
16117,1
16118,1
16119,1
16120,1
16121,9
16122,1
16123,1
16124,9
16125,9
16126,1
16127,1
16128,1
16129,1
16130,1
16131,1
16132,1
16133,1
16134,1
16135,1
16136,1
16137,1
16138,9
16139,1
16140,1
16141,1
16142,1
16143,9
16144,1
16145,1
16146,1
16147,9
16148,1
16149,1
16150,9
16151,1
16152,1
16153,1
16154,1
16155,9
16156,1
16157,1
16158,1
16159,1
16160,1
16161,1
16162,1
16163,1
16164,1
16165,1
16166,1
16167,9
16168,9
16169,9
16170,1
16171,1
16172,1
16173,1
16174,1
16175,1
16176,1
16177,1
16178,1
16179,1
16180,9
16181,1
16182,1
16183,1
16184,1
16185,1
16186,9
16187,9
16188,1
16189,1
16190,1
16191,1
16192,1
16193,9
16194,1
16195,1
16196,1
16197,1
16198,9
16199,1
16200,1
16201,1
16202,1
16203,1
16204,1
16205,1
16206,1
16207,1
16208,9
16209,1
16210,1
16211,1
16212,1
16213,1
16214,1
16215,1
16216,1
16217,1
16218,1
16219,1
16220,1
16221,9
16222,1
16223,1
16224,9
16225,1
16226,1
16227,1
16228,1
16229,1
16230,1
16231,1
16232,1
16233,9
16234,1
16235,1
16236,1
16237,1
16238,1
16239,1
16240,1
16241,1
16242,1
16243,1
16244,9
16245,9
16246,1
16247,1
16248,1
16249,1
16250,1
16251,1
16252,9
16253,1
16254,9
16255,1
16256,9
16257,1
16258,1
16259,1
16260,1
16261,1
16262,1
16263,1
16264,1
16265,1
16266,1
16267,1
16268,1
16269,1
16270,1
16271,1
16272,1
16273,1
16274,1
16275,1
16276,1
16277,1
16278,1
16279,1
16280,1
16281,1
16282,1
16283,1
16284,1
16285,1
16286,1
16287,1
16288,1
16289,1
16290,1
16291,1
16292,1
16293,1
16294,1
16295,1
16296,1
16297,1
16298,1
16299,1
16300,1
16301,9
16302,1
16303,1
16304,9
16305,1
16306,1
16307,1
16308,1
16309,9
16310,9
16311,1
16312,1
16313,1
16314,1
16315,1
16316,1
16317,1
16318,1
16319,1
16320,1
16321,1
16322,1
16323,1
16324,1
16325,1
16326,1
16327,1
16328,1
16329,9
16330,1
16331,1
16332,1
16333,1
16334,1
16335,1
16336,1
16337,9
16338,1
16339,1
16340,1
16341,9
16342,1
16343,1
16344,1
16345,1
16346,1
16347,1
16348,1
16349,1
16350,1
16351,1
16352,1
16353,9
16354,1
16355,1
16356,1
16357,9
16358,1
16359,1
16360,1
16361,1
16362,1
16363,1
16364,1
16365,1
16366,1
16367,1
16368,9
16369,1
16370,9
16371,1
16372,1
16373,9
16374,1
16375,1
16376,1
16377,1
16378,1
16379,1
16380,1
16381,1
16382,1
16383,1
16384,1
16385,1
16386,1
16387,1
16388,1
16389,1
16390,1
16391,1
16392,1
16393,1
16394,1
16395,1
16396,1
16397,9
16398,1
16399,1
16400,1
16401,9
16402,1
16403,1
16404,1
16405,1
16406,1
16407,1
16408,1
16409,1
16410,9
16411,1
16412,9
16413,1
16414,1
16415,1
16416,1
16417,1
16418,1
16419,1
16420,1
16421,1
16422,1
16423,1
16424,9
16425,1
16426,1
16427,1
16428,1
16429,1
16430,1
16431,1
16432,1
16433,1
16434,1
16435,1
16436,1
16437,1
16438,1
16439,1
16440,9
16441,9
16442,9
16443,1
16444,9
16445,1
16446,1
16447,1
16448,1
16449,9
16450,1
16451,1
16452,1
16453,9
16454,9
16455,1
16456,1
16457,1
16458,1
16459,9
16460,1
16461,1
16462,9
16463,1
16464,1
16465,1
16466,1
16467,1
16468,1
16469,1
16470,9
16471,1
16472,1
16473,1
16474,1
16475,1
16476,9
16477,1
16478,1
16479,1
16480,1
16481,1
16482,1
16483,1
16484,1
16485,9
16486,1
16487,9
16488,9
16489,1
16490,1
16491,9
16492,1
16493,1
16494,1
16495,1
16496,1
16497,1
16498,1
16499,1
16500,1
16501,9
16502,1
16503,9
16504,1
16505,1
16506,1
16507,9
16508,1
16509,1
16510,1
16511,1
16512,1
16513,1
16514,1
16515,1
16516,1
16517,0
16518,1
16519,1
16520,1
16521,9
16522,1
16523,1
16524,1
16525,1
16526,1
16527,1
16528,1
16529,1
16530,1
16531,1
16532,9
16533,1
16534,9
16535,1
16536,1
16537,1
16538,9
16539,9
16540,1
16541,1
16542,1
16543,1
16544,9
16545,1
16546,1
16547,1
16548,9
16549,9
16550,1
16551,1
16552,9
16553,1
16554,1
16555,1
16556,1
16557,1
16558,1
16559,9
16560,9
16561,1
16562,1
16563,1
16564,1
16565,1
16566,9
16567,1
16568,1
16569,9
16570,1
16571,1
16572,9
16573,1
16574,9
16575,9
16576,1
16577,1
16578,1
16579,1
16580,1
16581,1
16582,9
16583,1
16584,1
16585,9
16586,1
16587,1
16588,9
16589,1
16590,1
16591,1
16592,1
16593,1
16594,1
16595,1
16596,1
16597,1
16598,9
16599,9
16600,1
16601,1
16602,1
16603,1
16604,1
16605,1
16606,1
16607,1
16608,9
16609,1
16610,9
16611,1
16612,9
16613,1
16614,1
16615,9
16616,9
16617,1
16618,1
16619,1
16620,1
16621,1
16622,1
16623,1
16624,1
16625,1
16626,1
16627,1
16628,1
16629,1
16630,1
16631,1
16632,1
16633,1
16634,1
16635,1
16636,1
16637,1
16638,1
16639,1
16640,1
16641,1
16642,1
16643,1
16644,1
16645,1
16646,1
16647,1
16648,1
16649,1
16650,9
16651,1
16652,1
16653,9
16654,9
16655,1
16656,1
16657,1
16658,1
16659,1
16660,1
16661,1
16662,1
16663,1
16664,9
16665,9
16666,1
16667,9
16668,1
16669,9
16670,1
16671,1
16672,1
16673,1
16674,1
16675,1
16676,1
16677,1
16678,1
16679,1
16680,1
16681,1
16682,1
16683,1
16684,1
16685,1
16686,1
16687,1
16688,9
16689,1
16690,1
16691,1
16692,9
16693,1
16694,1
16695,1
16696,1
16697,1
16698,9
16699,1
16700,1
16701,1
16702,1
16703,1
16704,9
16705,1
16706,1
16707,1
16708,1
16709,1
16710,1
16711,1
16712,1
16713,1
16714,1
16715,1
16716,1
16717,1
16718,1
16719,9
16720,1
16721,1
16722,1
16723,1
16724,1
16725,9
16726,1
16727,1
16728,1
16729,1
16730,9
16731,1
16732,1
16733,1
16734,1
16735,1
16736,1
16737,1
16738,9
16739,1
16740,1
16741,1
16742,1
16743,1
16744,1
16745,1
16746,9
16747,9
16748,9
16749,9
16750,1
16751,1
16752,1
16753,9
16754,9
16755,1
16756,1
16757,1
16758,1
16759,1
16760,1
16761,1
16762,1
16763,1
16764,1
16765,1
16766,1
16767,1
16768,1
16769,1
16770,1
16771,1
16772,1
16773,1
16774,9
16775,1
16776,1
16777,1
16778,1
16779,1
16780,1
16781,1
16782,1
16783,1
16784,9
16785,1
16786,1
16787,1
16788,1
16789,1
16790,1
16791,1
16792,1
16793,9
16794,1
16795,1
16796,1
16797,1
16798,1
16799,9
16800,1
16801,9
16802,9
16803,1
16804,9
16805,1
16806,1
16807,1
16808,1
16809,1
16810,1
16811,1
16812,1
16813,1
16814,1
16815,9
16816,1
16817,1
16818,9
16819,1
16820,9
16821,9
16822,1
16823,1
16824,1
16825,9
16826,1
16827,1
16828,9
16829,1
16830,1
16831,1
16832,1
16833,1
16834,1
16835,1
16836,1
16837,9
16838,1
16839,1
16840,1
16841,1
16842,1
16843,9
16844,1
16845,1
16846,9
16847,1
16848,9
16849,1
16850,1
16851,1
16852,1
16853,1
16854,1
16855,1
16856,1
16857,1
16858,1
16859,1
16860,1
16861,1
16862,1
16863,1
16864,1
16865,1
16866,9
16867,1
16868,1
16869,1
16870,1
16871,1
16872,1
16873,1
16874,1
16875,1
16876,1
16877,1
16878,1
16879,1
16880,1
16881,1
16882,1
16883,1
16884,9
16885,9
16886,1
16887,1
16888,9
16889,1
16890,1
16891,1
16892,1
16893,1
16894,1
16895,1
16896,1
16897,1
16898,1
16899,9
16900,1
16901,1
16902,1
16903,1
16904,1
16905,1
16906,1
16907,9
16908,9
16909,1
16910,1
16911,1
16912,1
16913,9
16914,1
16915,9
16916,9
16917,1
16918,1
16919,1
16920,1
16921,1
16922,1
16923,1
16924,9
16925,1
16926,1
16927,1
16928,1
16929,1
16930,1
16931,1
16932,1
16933,1
16934,1
16935,1
16936,1
16937,1
16938,1
16939,1
16940,1
16941,1
16942,9
16943,9
16944,1
16945,1
16946,9
16947,1
16948,9
16949,1
16950,1
16951,1
16952,1
16953,1
16954,1
16955,1
16956,9
16957,1
16958,1
16959,1
16960,1
16961,1
16962,1
16963,1
16964,1
16965,1
16966,9
16967,1
16968,1
16969,1
16970,1
16971,1
16972,1
16973,1
16974,1
16975,1
16976,1
16977,9
16978,1
16979,1
16980,9
16981,9
16982,1
16983,9
16984,1
16985,1
16986,1
16987,1
16988,1
16989,1
16990,9
16991,1
16992,1
16993,1
16994,1
16995,1
16996,1
16997,1
16998,1
16999,9
17000,1
17001,1
17002,1
17003,1
17004,1
17005,1
17006,1
17007,1
17008,9
17009,1
17010,1
17011,1
17012,1
17013,9
17014,9
17015,1
17016,1
17017,1
17018,1
17019,1
17020,1
17021,9
17022,9
17023,1
17024,1
17025,1
17026,1
17027,1
17028,1
17029,1
17030,1
17031,1
17032,1
17033,1
17034,1
17035,9
17036,9
17037,1
17038,1
17039,1
17040,1
17041,1
17042,1
17043,1
17044,1
17045,1
17046,9
17047,1
17048,1
17049,1
17050,1
17051,1
17052,1
17053,1
17054,1
17055,9
17056,1
17057,9
17058,1
17059,9
17060,1
17061,9
17062,9
17063,1
17064,1
17065,1
17066,9
17067,1
17068,1
17069,1
17070,1
17071,1
17072,1
17073,1
17074,9
17075,1
17076,1
17077,9
17078,1
17079,1
17080,9
17081,1
17082,1
17083,1
17084,1
17085,1
17086,1
17087,1
17088,9
17089,1
17090,1
17091,1
17092,1
17093,1
17094,9
17095,1
17096,1
17097,1
17098,1
17099,1
17100,1
17101,1
17102,1
17103,1
17104,9
17105,1
17106,1
17107,1
17108,1
17109,1
17110,1
17111,1
17112,1
17113,1
17114,9
17115,1
17116,1
17117,1
17118,1
17119,1
17120,1
17121,1
17122,1
17123,1
17124,1
17125,1
17126,1
17127,1
17128,1
17129,1
17130,1
17131,1
17132,1
17133,9
17134,1
17135,1
17136,1
17137,1
17138,1
17139,1
17140,1
17141,9
17142,1
17143,9
17144,1
17145,9
17146,1
17147,1
17148,9
17149,9
17150,1
17151,1
17152,1
17153,1
17154,1
17155,1
17156,9
17157,1
17158,1
17159,1
17160,1
17161,1
17162,1
17163,1
17164,9
17165,1
17166,1
17167,1
17168,1
17169,1
17170,1
17171,1
17172,9
17173,9
17174,1
17175,1
17176,1
17177,9
17178,9
17179,9
17180,1
17181,1
17182,1
17183,1
17184,1
17185,1
17186,9
17187,1
17188,1
17189,1
17190,9
17191,1
17192,1
17193,1
17194,1
17195,1
17196,1
17197,9
17198,1
17199,1
17200,1
17201,9
17202,9
17203,1
17204,1
17205,9
17206,1
17207,1
17208,1
17209,1
17210,9
17211,1
17212,1
17213,1
17214,9
17215,1
17216,1
17217,1
17218,1
17219,1
17220,1
17221,1
17222,9
17223,9
17224,1
17225,1
17226,9
17227,1
17228,1
17229,1
17230,1
17231,9
17232,9
17233,1
17234,9
17235,1
17236,1
17237,1
17238,1
17239,9
17240,1
17241,1
17242,9
17243,1
17244,1
17245,1
17246,1
17247,1
17248,1
17249,1
17250,1
17251,1
17252,9
17253,1
17254,1
17255,1
17256,1
17257,1
17258,1
17259,1
17260,1
17261,1
17262,1
17263,9
17264,1
17265,1
17266,1
17267,1
17268,1
17269,1
17270,9
17271,1
17272,1
17273,9
17274,1
17275,1
17276,1
17277,1
17278,1
17279,9
17280,1
17281,1
17282,9
17283,9
17284,1
17285,1
17286,1
17287,9
17288,1
17289,1
17290,9
17291,9
17292,9
17293,1
17294,1
17295,1
17296,1
17297,1
17298,9
17299,1
17300,1
17301,1
17302,9
17303,1
17304,1
17305,9
17306,1
17307,9
17308,1
17309,1
17310,1
17311,1
17312,1
17313,1
17314,1
17315,1
17316,9
17317,1
17318,1
17319,9
17320,1
17321,1
17322,1
17323,1
17324,1
17325,9
17326,1
17327,1
17328,9
17329,1
17330,1
17331,1
17332,1
17333,1
17334,1
17335,1
17336,1
17337,9
17338,1
17339,1
17340,1
17341,9
17342,1
17343,1
17344,1
17345,1
17346,1
17347,1
17348,1
17349,9
17350,1
17351,1
17352,1
17353,1
17354,1
17355,9
17356,1
17357,9
17358,1
17359,9
17360,1
17361,1
17362,1
17363,1
17364,1
17365,1
17366,9
17367,1
17368,1
17369,9
17370,1
17371,1
17372,1
17373,1
17374,1
17375,1
17376,1
17377,1
17378,9
17379,9
17380,1
17381,1
17382,1
17383,1
17384,1
17385,1
17386,1
17387,1
17388,1
17389,9
17390,1
17391,1
17392,1
17393,1
17394,1
17395,9
17396,1
17397,1
17398,1
17399,1
17400,1
17401,1
17402,1
17403,1
17404,1
17405,1
17406,1
17407,1
17408,1
17409,1
17410,9
17411,1
17412,1
17413,1
17414,1
17415,1
17416,1
17417,1
17418,9
17419,1
17420,1
17421,1
17422,1
17423,9
17424,1
17425,1
17426,1
17427,1
17428,1
17429,1
17430,1
17431,9
17432,1
17433,1
17434,1
17435,9
17436,1
17437,1
17438,1
17439,1
17440,1
17441,1
17442,1
17443,1
17444,1
17445,1
17446,1
17447,1
17448,1
17449,1
17450,1
17451,1
17452,1
17453,9
17454,1
17455,1
17456,1
17457,1
17458,1
17459,9
17460,1
17461,1
17462,1
17463,1
17464,1
17465,1
17466,0
17467,1
17468,1
17469,1
17470,1
17471,1
17472,1
17473,1
17474,1
17475,1
17476,1
17477,1
17478,1
17479,1
17480,1
17481,1
17482,1
17483,1
17484,1
17485,1
17486,1
17487,9
17488,1
17489,1
17490,1
17491,1
17492,1
17493,1
17494,1
17495,1
17496,1
17497,1
17498,1
17499,9
17500,1
17501,1
17502,1
17503,1
17504,1
17505,1
17506,1
17507,1
17508,1
17509,1
17510,1
17511,1
17512,1
17513,1
17514,1
17515,9
17516,1
17517,1
17518,1
17519,9
17520,1
17521,1
17522,1
17523,1
17524,1
17525,1
17526,1
17527,1
17528,9
17529,1
17530,1
17531,1
17532,1
17533,9
17534,1
17535,1
17536,1
17537,1
17538,1
17539,1
17540,1
17541,9
17542,9
17543,1
17544,1
17545,9
17546,1
17547,1
17548,1
17549,1
17550,1
17551,1
17552,9
17553,9
17554,1
17555,9
17556,1
17557,1
17558,1
17559,1
17560,9
17561,1
17562,1
17563,9
17564,9
17565,1
17566,1
17567,9
17568,1
17569,1
17570,9
17571,1
17572,1
17573,1
17574,1
17575,1
17576,9
17577,9
17578,1
17579,1
17580,1
17581,1
17582,9
17583,1
17584,1
17585,1
17586,9
17587,1
17588,1
17589,1
17590,1
17591,1
17592,1
17593,9
17594,1
17595,9
17596,1
17597,1
17598,1
17599,1
17600,1
17601,1
17602,1
17603,1
17604,1
17605,1
17606,9
17607,1
17608,1
17609,1
17610,1
17611,1
17612,1
17613,0
17614,1
17615,1
17616,1
17617,1
17618,1
17619,1
17620,1
17621,9
17622,1
17623,1
17624,1
17625,1
17626,1
17627,1
17628,9
17629,1
17630,1
17631,1
17632,1
17633,1
17634,1
17635,1
17636,1
17637,1
17638,1
17639,1
17640,9
17641,1
17642,1
17643,1
17644,1
17645,1
17646,1
17647,1
17648,1
17649,1
17650,1
17651,1
17652,1
17653,9
17654,1
17655,1
17656,9
17657,9
17658,9
17659,1
17660,1
17661,9
17662,9
17663,1
17664,9
17665,1
17666,1
17667,1
17668,1
17669,9
17670,9
17671,1
17672,1
17673,1
17674,1
17675,9
17676,1
17677,1
17678,1
17679,1
17680,1
17681,1
17682,1
17683,1
17684,1
17685,1
17686,9
17687,1
17688,9
17689,1
17690,1
17691,1
17692,1
17693,9
17694,1
17695,1
17696,1
17697,1
17698,1
17699,1
17700,1
17701,1
17702,1
17703,1
17704,1
17705,1
17706,1
17707,9
17708,1
17709,1
17710,9
17711,9
17712,1
17713,9
17714,1
17715,1
17716,1
17717,9
17718,9
17719,9
17720,9
17721,1
17722,1
17723,1
17724,1
17725,1
17726,1
17727,1
17728,1
17729,1
17730,1
17731,9
17732,1
17733,1
17734,1
17735,1
17736,1
17737,1
17738,1
17739,1
17740,1
17741,1
17742,1
17743,9
17744,1
17745,1
17746,1
17747,9
17748,1
17749,1
17750,1
17751,1
17752,1
17753,1
17754,9
17755,1
17756,1
17757,9
17758,1
17759,1
17760,1
17761,1
17762,1
17763,1
17764,1
17765,1
17766,1
17767,1
17768,1
17769,1
17770,1
17771,1
17772,1
17773,1
17774,1
17775,1
17776,9
17777,1
17778,9
17779,1
17780,1
17781,9
17782,1
17783,1
17784,1
17785,1
17786,1
17787,1
17788,9
17789,1
17790,9
17791,9
17792,1
17793,1
17794,9
17795,1
17796,1
17797,9
17798,1
17799,1
17800,1
17801,1
17802,1
17803,1
17804,1
17805,1
17806,1
17807,1
17808,1
17809,1
17810,1
17811,1
17812,1
17813,1
17814,1
17815,1
17816,9
17817,1
17818,1
17819,1
17820,1
17821,9
17822,1
17823,9
17824,9
17825,1
17826,1
17827,1
17828,1
17829,1
17830,1
17831,1
17832,1
17833,9
17834,1
17835,9
17836,1
17837,1
17838,1
17839,1
17840,1
17841,1
17842,1
17843,1
17844,9
17845,1
17846,1
17847,1
17848,1
17849,1
17850,1
17851,9
17852,9
17853,1
17854,1
17855,1
17856,1
17857,1
17858,1
17859,1
17860,1
17861,9
17862,1
17863,1
17864,1
17865,9
17866,1
17867,1
17868,1
17869,1
17870,1
17871,1
17872,1
17873,9
17874,1
17875,1
17876,9
17877,9
17878,1
17879,9
17880,1
17881,1
17882,1
17883,1
17884,1
17885,1
17886,1
17887,1
17888,9
17889,1
17890,1
17891,1
17892,9
17893,1
17894,1
17895,1
17896,1
17897,1
17898,1
17899,1
17900,1
17901,1
17902,1
17903,1
17904,1
17905,1
17906,1
17907,9
17908,1
17909,1
17910,1
17911,1
17912,9
17913,9
17914,9
17915,1
17916,9
17917,1
17918,1
17919,9
17920,1
17921,1
17922,1
17923,1
17924,1
17925,1
17926,1
17927,1
17928,9
17929,1
17930,1
17931,1
17932,1
17933,1
17934,1
17935,1
17936,1
17937,1
17938,1
17939,1
17940,1
17941,1
17942,1
17943,9
17944,1
17945,1
17946,1
17947,1
17948,1
17949,1
17950,1
17951,1
17952,9
17953,1
17954,1
17955,1
17956,1
17957,1
17958,1
17959,1
17960,1
17961,1
17962,1
17963,1
17964,1
17965,1
17966,9
17967,9
17968,1
17969,9
17970,1
17971,1
17972,1
17973,1
17974,1
17975,9
17976,9
17977,1
17978,1
17979,9
17980,1
17981,1
17982,1
17983,1
17984,1
17985,1
17986,1
17987,1
17988,1
17989,1
17990,1
17991,1
17992,1
17993,1
17994,1
17995,9
17996,9
17997,1
17998,1
17999,1
18000,9
18001,1
18002,1
18003,1
18004,1
18005,1
18006,1
18007,1
18008,1
18009,1
18010,1
18011,9
18012,1
18013,1
18014,9
18015,1
18016,1
18017,9
18018,1
18019,1
18020,1
18021,0
18022,1
18023,1
18024,1
18025,1
18026,9
18027,9
18028,1
18029,1
18030,1
18031,1
18032,1
18033,1
18034,1
18035,1
18036,9
18037,1
18038,1
18039,9
18040,1
18041,1
18042,1
18043,9
18044,1
18045,9
18046,1
18047,9
18048,1
18049,1
18050,1
18051,1
18052,1
18053,1
18054,1
18055,1
18056,1
18057,1
18058,9
18059,1
18060,9
18061,1
18062,9
18063,1
18064,9
18065,9
18066,1
18067,1
18068,1
18069,1
18070,1
18071,1
18072,1
18073,1
18074,1
18075,1
18076,1
18077,1
18078,1
18079,1
18080,1
18081,1
18082,1
18083,1
18084,1
18085,1
18086,1
18087,1
18088,1
18089,1
18090,9
18091,1
18092,1
18093,1
18094,1
18095,9
18096,1
18097,1
18098,1
18099,1
18100,9
18101,1
18102,1
18103,1
18104,1
18105,1
18106,1
18107,9
18108,1
18109,1
18110,1
18111,1
18112,1
18113,1
18114,9
18115,1
18116,1
18117,1
18118,1
18119,1
18120,1
18121,1
18122,1
18123,1
18124,1
18125,1
18126,1
18127,1
18128,9
18129,1
18130,1
18131,1
18132,1
18133,1
18134,1
18135,1
18136,1
18137,1
18138,1
18139,1
18140,1
18141,9
18142,1
18143,9
18144,1
18145,1
18146,1
18147,9
18148,1
18149,1
18150,1
18151,9
18152,1
18153,1
18154,1
18155,1
18156,1
18157,1
18158,1
18159,1
18160,9
